2022-09-16 16:29:04 | SUCCESS  | Delete ./download\478405-Omoi-Snow_Drive(01.23).zip successful
2022-09-16 16:29:06 | INFO     | Downloading beatmapset: 100049-Himeringo-Yotsuya-san ni Yoroshiku
2022-09-16 16:29:10 | SUCCESS  | 100049-Himeringo-Yotsuya-san ni Yoroshiku - 200 - Download successful
2022-09-16 16:29:10 | INFO     | Writing file: ./download\100049-Himeringo-Yotsuya-san_ni_Yoroshiku.zip
2022-09-16 16:29:10 | SUCCESS  | File write successful
2022-09-16 16:29:11 | ERROR    | --rename--
2022-09-16 16:29:11 | ERROR    | ./download\100049-Himeringo-Yotsuya-san_ni_Yoroshiku/SB/red jitter/red_00000.jpg
2022-09-16 16:29:11 | ERROR    | ==rename==
2022-09-16 16:29:11 | SUCCESS  | Unzip ./download\100049-Himeringo-Yotsuya-san_ni_Yoroshiku.zip successful
2022-09-16 16:29:11 | SUCCESS  | Delete ./download\100049-Himeringo-Yotsuya-san_ni_Yoroshiku.zip successful
2022-09-16 16:29:13 | INFO     | Downloading beatmapset: 758101-Co shu Nie-asphyxia (TV edit)
2022-09-16 16:29:17 | SUCCESS  | 758101-Co shu Nie-asphyxia (TV edit) - 200 - Download successful
2022-09-16 16:29:17 | INFO     | Writing file: ./download\758101-Co_shu_Nie-asphyxia_(TV_edit).zip
2022-09-16 16:29:17 | SUCCESS  | File write successful
2022-09-16 16:29:17 | SUCCESS  | Unzip ./download\758101-Co_shu_Nie-asphyxia_(TV_edit).zip successful
2022-09-16 16:29:17 | SUCCESS  | Delete ./download\758101-Co_shu_Nie-asphyxia_(TV_edit).zip successful
2022-09-16 16:29:19 | INFO     | Downloading beatmapset: 962088-MIMI feat. Hatsune Miku-Marshmary
2022-09-16 16:29:23 | SUCCESS  | 962088-MIMI feat. Hatsune Miku-Marshmary - 200 - Download successful
2022-09-16 16:29:23 | INFO     | Writing file: ./download\962088-MIMI_feat._Hatsune_Miku-Marshmary.zip
2022-09-16 16:29:23 | SUCCESS  | File write successful
2022-09-16 16:29:23 | SUCCESS  | Unzip ./download\962088-MIMI_feat._Hatsune_Miku-Marshmary.zip successful
2022-09-16 16:29:23 | SUCCESS  | Delete ./download\962088-MIMI_feat._Hatsune_Miku-Marshmary.zip successful
2022-09-16 16:29:25 | INFO     | Downloading beatmapset: 36858-Hatsune Miku-Senbonzakura (Short Ver.)
2022-09-16 16:29:27 | SUCCESS  | 36858-Hatsune Miku-Senbonzakura (Short Ver.) - 200 - Download successful
2022-09-16 16:29:27 | INFO     | Writing file: ./download\36858-Hatsune_Miku-Senbonzakura_(Short_Ver.).zip
2022-09-16 16:29:27 | SUCCESS  | File write successful
2022-09-16 16:29:27 | SUCCESS  | Unzip ./download\36858-Hatsune_Miku-Senbonzakura_(Short_Ver.).zip successful
2022-09-16 16:29:27 | SUCCESS  | Delete ./download\36858-Hatsune_Miku-Senbonzakura_(Short_Ver.).zip successful
2022-09-16 16:29:29 | INFO     | Downloading beatmapset: 1287-Hatsune Miku-Ievan Polkka
2022-09-16 16:29:32 | SUCCESS  | 1287-Hatsune Miku-Ievan Polkka - 200 - Download successful
2022-09-16 16:29:32 | INFO     | Writing file: ./download\1287-Hatsune_Miku-Ievan_Polkka.zip
2022-09-16 16:29:32 | SUCCESS  | File write successful
2022-09-16 16:29:32 | SUCCESS  | Unzip ./download\1287-Hatsune_Miku-Ievan_Polkka.zip successful
2022-09-16 16:29:32 | SUCCESS  | Delete ./download\1287-Hatsune_Miku-Ievan_Polkka.zip successful
2022-09-16 16:29:34 | INFO     | Downloading beatmapset: 413117-DECO_27-Ghost Rule
2022-09-16 16:29:37 | SUCCESS  | 413117-DECO_27-Ghost Rule - 200 - Download successful
2022-09-16 16:29:37 | INFO     | Writing file: ./download\413117-DECO_27-Ghost_Rule.zip
2022-09-16 16:29:37 | SUCCESS  | File write successful
2022-09-16 16:29:37 | SUCCESS  | Unzip ./download\413117-DECO_27-Ghost_Rule.zip successful
2022-09-16 16:29:37 | SUCCESS  | Delete ./download\413117-DECO_27-Ghost_Rule.zip successful
2022-09-16 16:29:39 | INFO     | ############## DOWNLOADER FINISHED ###############

2022-09-16 16:29:39 | INFO     | ############### DOWNLOADER STARTED ###############
2022-09-16 16:29:40 | SUCCESS  | Login successfully
2022-09-16 16:29:40 | INFO     | Scraping beatmapsets
2022-09-16 16:29:40 | SUCCESS  | Scraped 50 beatmapsets
2022-09-16 16:29:40 | INFO     | Downloading beatmapset: 1189995-Roselia-FIRE BIRD
2022-09-16 16:29:45 | SUCCESS  | 1189995-Roselia-FIRE BIRD - 200 - Download successful
